Bytes_Transferred,Country,IP,Sport,Status_Code,Time_Elapsed,Timestamp,User_Agent
2996,Ivory Coast,25.241.76.66,Hockey,200,588,02/04/2023:03:02:05,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
3171,Egypt,209.224.111.101,Hockey,200,544,05/06/2023:05:03:27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
961,Mozambique,67.106.167.58,Taekwondo,200,949,29/10/2023:02:30:11,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
6171,Egypt,248.80.127.225,Gymnastics,200,11,03/05/2023:13:03:15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
6892,Netherlands,163.98.44.206,Golf,404,579,02/02/2023:11:29:32,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
5114,United Kingdom,138.183.230.218,Taekwondo,500,169,26/01/2023:12:05:31,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
968,Slovenia,78.139.198.105,Gymnastics,200,700,18/04/2023:06:38:40,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
8265,Iraq,23.238.164.34,Skateboarding,200,689,23/06/2023:02:18:15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2707,Iraq,169.231.224.90,Weightlifting,200,86,12/02/2023:11:10:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
7617,Zimbabwe,59.82.135.134,Golf,200,620,16/12/2023:15:34:12,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
1258,Tunisia,233.155.206.44,Judo,200,947,17/12/2023:05:55:55,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8445,Ghana,33.54.52.231,Weightlifting,200,532,09/03/2023:20:19:40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
5155,Canada,28.44.211.100,Judo,200,242,16/10/2023:20:10:05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
6789,Sweden,47.214.161.217,Rugby,200,56,19/05/2023:11:20:39,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6049,Iran,61.33.132.171,Hockey,200,636,11/04/2023:04:03:40,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
1204,Uganda,149.168.101.150,Triathlon,200,264,23/03/2023:01:45:56,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
3247,Somalia,100.166.144.252,Triathlon,200,521,26/04/2023:00:46:08,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5105,Jamaica,52.169.204.212,Football,200,231,30/01/2023:12:07:08,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
3346,Somalia,197.233.118.203,Cycling,404,755,24/08/2023:08:40:50,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
2091,Burundi,57.165.78.31,Rowing,200,950,03/12/2023:17:26:47,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
6844,Turkey,209.154.158.22,Rugby,200,932,14/08/2023:02:23:07,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
7144,Tunisia,44.79.210.37,Triathlon,200,934,15/12/2023:00:56:57,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
8635,Egypt,246.146.70.43,Judo,404,55,27/02/2023:09:34:18,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
5759,Malawi,223.33.69.42,Shooting,200,750,21/09/2023:02:49:37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
9636,Liberia,137.89.221.254,Hockey,200,320,31/01/2023:21:39:36,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
9015,Pakistan,226.139.145.108,Canoeing,200,909,15/02/2023:16:09:41,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8225,Zimbabwe,161.37.232.221,Wrestling,200,541,26/01/2023:18:17:17,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
2924,Turkey,135.226.147.152,Triathlon,200,186,09/10/2023:00:46:02,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
1443,Iraq,176.233.209.119,Table Tennis,200,290,04/07/2023:07:52:12,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2032,Morocco,82.56.254.45,Weightlifting,200,258,08/02/2023:08:51:29,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
1709,Syria,160.1.122.106,Canoeing,200,756,17/01/2023:14:23:50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9305,Philippines,228.126.153.72,Taekwondo,404,61,29/06/2023:08:24:06,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
6456,Honduras,229.127.4.119,Taekwondo,200,167,11/09/2023:12:55:55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
8737,Thailand,30.134.132.100,Football,200,945,05/08/2023:01:26:55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
8778,India,231.79.253.0,Rugby,200,827,04/12/2023:09:01:28,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4765,Ireland,255.7.215.5,Triathlon,200,292,06/05/2023:00:22:12,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
656,Thailand,123.102.102.198,Rugby,404,583,15/02/2023:23:05:32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
3888,Bahrain,9.14.21.205,Football,200,715,17/06/2023:14:47:21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2258,Philippines,220.83.2.34,Table Tennis,200,260,13/03/2023:14:44:15,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
7774,Trinidad and Tobago,176.38.17.224,Judo,200,113,28/08/2023:17:23:03,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
8352,Colombia,1.173.203.101,Volleyball,200,457,11/12/2023:13:12:14,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
5813,Germany,76.51.219.207,Basketball,200,152,27/08/2023:06:14:16,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
2415,Poland,126.193.208.239,Fencing,200,38,08/04/2023:09:59:53,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
7367,Bangladesh,211.89.151.185,Wrestling,200,800,19/01/2023:04:30:29,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
7058,Palestine,40.7.134.125,Wrestling,200,454,02/06/2023:18:50:44,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
6655,Bangladesh,130.87.18.11,Taekwondo,200,1000,16/12/2023:14:27:12,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
9614,Nigeria,99.96.144.170,Tennis,200,931,19/03/2023:08:30:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
2786,Canada,117.229.145.182,Wrestling,200,574,02/08/2023:14:36:30,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
9416,Paraguay,223.136.185.13,Fencing,200,329,07/05/2023:20:09:31,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
9284,Burundi,244.136.184.178,Shooting,200,607,07/04/2023:07:53:08,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
1051,South Africa,185.114.106.205,Sailing,200,721,09/08/2023:04:25:51,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9656,Serbia,140.35.60.64,Triathlon,200,672,23/06/2023:22:05:26,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
9245,Bahrain,200.181.170.254,Sport Climbing,200,78,15/09/2023:14:42:55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
4101,Nigeria,93.166.71.4,Handball,404,148,06/11/2023:23:05:20,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
8358,Serbia,11.242.215.97,Judo,200,396,10/10/2023:19:15:02,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
7930,Burundi,9.231.187.180,Volleyball,200,19,14/09/2023:15:49:30,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4226,Gabon,229.14.95.42,Canoeing,200,415,01/02/2023:00:54:22,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
8918,Ghana,29.63.55.204,Shooting,200,921,31/05/2023:07:59:36,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
3625,Colombia,173.0.103.244,Rugby,200,599,24/12/2023:03:32:32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
6569,Portugal,208.166.84.178,Triathlon,200,296,11/01/2023:17:34:59,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
2570,Egypt,76.74.67.9,Sport Climbing,200,656,31/03/2023:19:00:52,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
8962,Mauritius,76.206.253.225,Athletics (Track and Field),200,298,28/06/2023:23:17:05,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
7392,Benin,57.99.78.211,Triathlon,200,126,02/07/2023:00:56:04,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
6854,Mauritius,226.169.112.21,Football,500,2,23/07/2023:07:31:50,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
436,Ireland,245.255.194.80,Golf,200,393,23/10/2023:17:33:53,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
2693,Switzerland,141.40.232.118,Archery,200,215,16/07/2023:04:14:53,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
2582,South Korea,212.4.6.136,Rugby,200,795,27/03/2023:12:01:30,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
5799,Morocco,39.23.210.162,Judo,200,82,14/06/2023:15:34:10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
566,Iran,167.104.37.4,Boxing,200,793,07/04/2023:21:02:35,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
8935,Zimbabwe,14.207.49.85,Wrestling,200,177,27/08/2023:07:24:03,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8704,South Korea,177.15.220.206,Wrestling,200,675,08/03/2023:06:25:11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
1893,China,105.118.198.69,Surfing,200,283,05/07/2023:10:18:49,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5240,Lesotho,179.163.11.251,Gymnastics,200,991,27/10/2023:20:26:10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
1838,Palestine,96.206.23.96,Volleyball,200,157,04/12/2023:08:11:41,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
638,Belarus,232.43.193.196,Cycling,200,415,14/04/2023:23:33:05,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8612,Poland,242.151.47.123,Badminton,200,715,14/10/2023:12:14:14,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
5676,Angola,20.158.185.100,Fencing,200,1000,24/05/2023:05:15:07,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
3191,Belgium,200.242.132.200,Athletics (Track and Field),200,426,27/12/2023:07:35:59,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
9369,Tunisia,123.214.33.227,Gymnastics,404,729,23/10/2023:18:32:13,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
7427,Bulgaria,235.128.142.15,Volleyball,200,968,10/07/2023:20:49:25,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
5055,Bangladesh,208.162.240.218,Skateboarding,200,723,19/11/2023:13:12:43,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
8473,Norway,130.147.50.45,Cycling,200,581,06/05/2023:15:04:02,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
9304,India,205.200.164.22,Tennis,200,266,19/10/2023:18:10:36,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
5266,Sudan,163.58.201.86,Sailing,200,176,03/07/2023:04:13:54,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3912,Kenya,36.145.255.39,Basketball,200,764,31/01/2023:12:27:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
3188,Sweden,185.215.248.67,Skateboarding,200,794,23/09/2023:00:00:42,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
3469,Paraguay,139.143.201.150,Taekwondo,200,96,12/12/2023:03:21:11,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
5822,Denmark,72.53.213.138,Cycling,200,82,13/05/2023:16:18:57,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3812.123"
9676,Pakistan,191.66.143.97,Sport Climbing,200,518,16/10/2023:00:25:34,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
4592,Honduras,54.99.84.252,Sport Climbing,200,830,01/11/2023:11:48:01,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
2148,Kenya,91.45.78.233,Athletics (Track and Field),200,266,19/04/2023:08:21:03,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
1154,New Zealand,21.102.70.2,Shooting,200,319,06/02/2023:00:45:28,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
504,Saudi Arabia,39.165.216.130,Canoeing,200,647,09/11/2023:08:13:16,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
9448,Slovenia,197.166.68.14,Gymnastics,500,954,12/10/2023:20:20:17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
7551,North Korea,179.44.89.136,Rowing,200,191,03/01/2023:14:36:05,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
1908,North Korea,47.5.96.8,Gymnastics,200,852,28/09/2023:04:33:04,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
3236,Slovenia,70.208.16.61,Taekwondo,200,622,10/03/2023:08:36:18,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3029,Poland,90.104.244.195,Football,200,415,06/10/2023:20:05:18,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
3372,Comoros,140.89.8.114,Judo,200,257,19/03/2023:17:18:28,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
8837,Slovenia,95.192.218.21,Skateboarding,200,962,05/02/2023:18:54:41,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
4915,Sri Lanka,26.174.45.156,Basketball,200,828,05/09/2023:09:20:02,"Mozilla/5.0 (Linux; Android 10; HD1913) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36"
4202,Turkey,196.107.202.174,Tennis,200,52,20/04/2023:06:03:54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Safari/605.1.15"
2648,Namibia,235.195.143.217,Triathlon,500,814,10/08/2023:13:00:55,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
1448,Angola,33.5.207.92,Athletics (Track and Field),200,302,19/04/2023:15:07:45,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
7074,Morocco,143.18.71.57,Boxing,200,47,23/08/2023:01:58:58,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Safari/537.36 Edg/87.0.664.75"
4556,Seychelles,89.188.30.111,Badminton,404,82,06/06/2023:21:59:32,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
408,Saudi Arabia,153.247.178.84,Volleyball,200,56,07/07/2023:06:17:06,"Mozilla/5.0 (iPad; CPU OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1"
1365,Palestine,9.108.67.244,Handball,200,993,17/09/2023:23:45:08,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
958,Colombia,210.27.252.83,Handball,200,162,16/09/2023:10:53:05,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
8324,Bulgaria,236.156.65.1,Surfing,200,805,22/01/2023:11:11:53,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
5795,Democratic Republic of the Congo,51.31.2.88,Table Tennis,200,43,16/09/2023:20:07:06,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/1.14 Mobile/15E148 Safari/605.1.15"
342,Mozambique,29.10.139.219,Badminton,200,91,04/01/2023:10:42:01,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0
8142,Spain,37.199.218.99,Archery,200,159,15/07/2023:00:31:32,"Mozilla/5.0 (Linux; Android 10; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.146 Mobile Safari/537.36"
7425,Guinea,59.232.136.177,Judo,200,508,06/07/2023:02:23:21,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
